Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
no_opt,g++,O3 march=native,256,64,4096,50,update_transition,81930979483,1.1270681425596794,219504,3107628749,7.063391985630006e-05,92341796864,6573.185800714337,1
no_opt,g++,O3 march=native,256,64,4096,50,update_emission,15671942453,0.6499428704863686,54858,941284453,5.8279938466167355e-05,10185867264,2901.2026687083016,1
no_opt,g++,O3 march=native,256,128,4096,50,baum_welch,284773430631,0.6733023422555476,35220190,60997737004,0.0005774015845487906,191738617856,85.06245718719859,1
no_opt,g++,O3 march=native,256,128,4096,50,forward_vars,96584619308,0.40965241972769034,11718211,31355432043,0.0003737218796389078,39566123008,52.757257229793865,1
no_opt,g++,O3 march=native,256,128,4096,50,backward_vars,68753268763,0.5746838363743849,14515751,17681612066,0.000820951785720509,39511392256,42.53073120364217,1
no_opt,g++,O3 march=native,256,128,4096,50,update_initial,20721318,0.0,178564,5324934,0.0335335611671431,0,0.0,1
no_opt,g++,O3 march=native,256,128,4096,50,update_transition,87938101345,1.0500772185394742,5991608,9557546459,0.0006268981297347414,92341796864,240.81024259263958,1
no_opt,g++,O3 march=native,256,128,4096,50,update_emission,31421028260,0.6466785733383252,2532013,2394571168,0.0010573972633750512,20319305728,125.39001655994657,1
no_opt,g++,O3 march=native,256,256,4096,50,baum_welch,346563437094,0.6117364733040109,19853316,84636111179,0.00023457263954402983,212005494784,166.8530262652345,1
no_opt,g++,O3 march=native,256,256,4096,50,forward_vars,93453561332,0.4233773699371254,4795753,30066885382,0.0001595028197656632,39566123008,128.9100318552686,1
no_opt,g++,O3 march=native,256,256,4096,50,backward_vars,98818363675,0.39983856022902314,8292010,32903164253,0.00025201254007793374,39511392256,74.45305830552545,1
no_opt,g++,O3 march=native,256,256,4096,50,update_initial,20650997,0.0,71004,5319796,0.013347128348530657,0,0.0,1
no_opt,g++,O3 march=native,256,256,4096,50,update_transition,91720597690,1.0067727336023207,3478083,17471579029,0.00019907090219074898,92341796864,414.83787937205636,1
no_opt,g++,O3 march=native,256,256,4096,50,update_emission,62496695912,0.6494132539926329,3092762,4186044673,0.0007388268022910323,40586182656,205.0462027145962,1
no_opt,g++,O3 march=native,256,512,4096,50,baum_welch,426373073913,0.5922964279201406,23085068,86611620518,0.0002665354586594112,252539248640,170.92978716805166,1
no_opt,g++,O3 march=native,256,512,4096,50,forward_vars,94945365513,0.4167251639321202,4257126,30959291155,0.00013750721806537433,39566123008,145.22019597258807,1
no_opt,g++,O3 march=native,256,512,4096,50,backward_vars,92244328127,0.4283341107065311,4231915,22175413629,0.0001908381539483752,39511392256,145.88324765502142,1
